,Event,mass1,mass2,mchirp,spin1x,spin1y,spin1z,spin2x,spin2y,spin2z,mass1_recover,mass2_recover,mchirp_recover,spin1x_recover,spin1y_recover,spin1z_recover,spin2x_recover,spin2y_recover,spin2z_recover,SNR,P_NS,P_EMB,M_rem,label
16230,37434_1000374339,1.2942106,1.4174013,1.1788354,0.0,0.0,0.0,0.0,0.0,0.0,1.5363764,1.1979245,1.1791986,0.0,0.0,0.0,0.0,0.0,0.0,9.529544607133511,1.0,1.0,0.037575999842181164,1
16231,38655_1000386550,1.3981149,1.4286894,1.2303516,0.0,0.0,0.0,0.0,0.0,0.0,1.477001,1.3529836,1.2304024,0.0,0.0,0.0,0.0,0.0,0.0,10.56709319346283,1.0,1.0,0.01237611937175396,0
16232,37276_1000372759,1.5156246,1.3104132,1.2262086,0.0,0.0,0.0,0.0,0.0,0.0,1.4559778,1.362804,1.2261416,0.0,0.0,0.0,0.0,0.0,0.0,11.0623734217218,1.0,1.0,0.03236475247716213,1
16233,35715_1000357150,1.3318807,1.2183198,1.108718,0.0,0.0,0.0,0.0,0.0,0.0,1.4415348,1.1285213,1.1086959,0.0,0.0,0.0,0.0,0.0,0.0,199.7081470981097,0.8357335618822945,0.4280177169452391,0.060624871902954444,1
16234,32576_1000325760,1.4228609,1.3866575,1.2227921,0.0,0.0,0.0,0.0,0.0,0.0,1.9460938,1.0327933,1.2220683,0.0,0.0,0.0,0.0,0.0,0.0,9.157123391025294,1.0,1.0,0.01471059031487391,0
16235,30678_1000306780,1.3938149,1.3929642,1.2130162,0.0,0.0,0.0,0.0,0.0,0.0,1.7214906,1.1372459,1.2128878,0.0,0.0,0.0,0.0,0.0,0.0,8.622929171259509,1.0,1.0,0.013430215186107241,0
16236,35588_1000355879,1.4035836,1.3922428,1.2169422,0.0,0.0,0.0,0.0,0.0,0.0,1.9798712,1.0084589,1.2164419,0.0,0.0,0.0,0.0,0.0,0.0,10.1622679825974,1.0,1.0,0.013574980976358317,0
16237,33338_1000333379,1.387692,1.2621233,1.1518444,0.0,0.0,0.0,0.0,0.0,0.0,1.7750428,1.0019794,1.151661,0.0,0.0,0.0,0.0,0.0,0.0,9.32586940552822,1.0,1.0,0.04695552281844676,1
16238,34771_1000347710,1.6490188,1.3903626,1.3172104,0.0,0.0,0.0,0.0,0.0,0.0,2.2590945,1.0425698,1.3166705,0.0,0.0,0.0,0.0,0.0,0.0,9.98330737828776,1.0,1.0,0.012785244154756183,0
16239,34980_1000349799,1.5952729,1.5581385,1.3724878,0.0,0.0,0.0,0.0,0.0,0.0,1.6066606,1.5474973,1.3726372,0.0,0.0,0.0,0.0,0.0,0.0,10.5801763109508,1.0,1.0,,1
16240,30602_1000306019,1.4226146,1.4105603,1.2331976,0.0,0.0,0.0,0.0,0.0,0.0,1.5390973,1.3054338,1.2331344,0.0,0.0,0.0,0.0,0.0,0.0,8.887287462617483,1.0,1.0,0.010017521270921419,0
16241,31225_1000312249,1.2847413,1.481497,1.2004164,0.0,0.0,0.0,0.0,0.0,0.0,1.5095632,1.2615587,1.2003949,0.0,0.0,0.0,0.0,0.0,0.0,9.766613042460175,1.0,1.0,0.039638134044259477,1
16242,32658_1000326580,1.4075485,1.4709302,1.2525661,0.0,0.0,0.0,0.0,0.0,0.0,1.5731302,1.3180974,1.2525955,0.0,0.0,0.0,0.0,0.0,0.0,8.816551108199972,1.0,1.0,0.010505069336651648,0
16243,38938_1000389379,1.2739007,1.4627213,1.1877782,0.0,0.0,0.0,0.0,0.0,0.0,1.6645498,1.1266541,1.1876655,0.0,0.0,0.0,0.0,0.0,0.0,10.0057396948215,1.0,1.0,0.04287312167420745,1
16244,38118_1000381180,1.2929229,1.2814901,1.120565,0.0,0.0,0.0,0.0,0.0,0.0,1.4835614,1.1211092,1.1205249,0.0,0.0,0.0,0.0,0.0,0.0,19.36909747718581,1.0,1.0,0.04169852921016052,1
16245,36459_1000364590,1.3277446,1.3633496,1.1712438,0.0,0.0,0.0,0.0,0.0,0.0,1.498546,1.2106194,1.1712228,0.0,0.0,0.0,0.0,0.0,0.0,10.40923874393813,1.0,1.0,0.02877066065669441,1
16246,39523_1000395230,1.492687,1.3754174,1.2471623,0.0,0.0,0.0,0.0,0.0,0.0,1.9819199,1.0555958,1.2469428,0.0,0.0,0.0,0.0,0.0,0.0,10.33460566764994,1.0,1.0,0.016880791711285172,0
16247,33713_1000337129,1.485609,1.3962744,1.2536893,0.0,0.0,0.0,0.0,0.0,0.0,1.6347679,1.2725896,1.2536808,0.0,0.0,0.0,0.0,0.0,0.0,10.30542889682839,1.0,1.0,0.012607909877784184,0
16248,31397_1000313969,1.4860686,1.3657537,1.2400016,0.0,0.0,0.0,0.0,0.0,0.0,1.464295,1.3857137,1.2399724,0.0,0.0,0.0,0.0,0.0,0.0,9.675292592675063,1.0,1.0,0.019045474376045576,0
16249,38452_1000384519,1.4633946,1.2870924,1.1942652,0.0,0.0,0.0,0.0,0.0,0.0,1.4916327,1.2634212,1.1942631,0.0,0.0,0.0,0.0,0.0,0.0,26.66774159702323,1.0,1.0,0.03916844741662084,1
16250,38939_1000389390,1.3514167,1.3186421,1.1621054,0.0,0.0,0.0,0.0,0.0,0.0,1.463117,1.2199535,1.1621094,0.0,0.0,0.0,0.0,0.0,0.0,14.87429094950942,1.0,1.0,0.031203132725705244,1
16251,31629_1000316290,1.3274397,1.3430572,1.1623774,0.0,0.0,0.0,0.0,0.0,0.0,1.6666285,1.0796387,1.1623095,0.0,0.0,0.0,0.0,0.0,0.0,16.54122681725068,1.0,1.0,0.02887973932028549,1
16252,34861_1000348609,1.2852286,1.343803,1.1440116,0.0,0.0,0.0,0.0,0.0,0.0,1.4164053,1.2205483,1.1439973,0.0,0.0,0.0,0.0,0.0,0.0,10.46839253860595,1.0,1.0,0.04050312780061108,1
16253,39106_1000391059,1.3211294,1.1820016,1.0875303,0.0,0.0,0.0,0.0,0.0,0.0,1.3710779,1.140165,1.0875273,0.0,0.0,0.0,0.0,0.0,0.0,9.083916210521735,1.0,1.0,0.07210977646067111,1
16254,35975_1000359750,1.3937496,1.479847,1.2501317,0.0,0.0,0.0,0.0,0.0,0.0,1.5452697,1.3358895,1.2501192,0.0,0.0,0.0,0.0,0.0,0.0,9.490322544600664,1.0,1.0,0.0131252612562225,0
16255,33422_1000334220,1.6147475,1.4242525,1.3196806,0.0,0.0,0.0,0.0,0.0,0.0,1.5553434,1.4775363,1.3196162,0.0,0.0,0.0,0.0,0.0,0.0,9.326284732145522,1.0,1.0,0.007113244018292554,0
16256,32019_1000320190,1.4410769,1.394702,1.2341464,0.0,0.0,0.0,0.0,0.0,0.0,1.873854,1.0879622,1.2339516,0.0,0.0,0.0,0.0,0.0,0.0,8.731515983912447,1.0,1.0,0.013034433495720877,0
16257,32614_1000326140,1.2207692,1.4452507,1.1555091,0.0,0.0,0.0,0.0,0.0,0.0,1.4605175,1.2084475,1.1555059,0.0,0.0,0.0,0.0,0.0,0.0,8.473285522220404,1.0,1.0,0.05864846934314308,1
16258,37101_1000371009,1.4520197,1.4092002,1.2452509,0.0,0.0,0.0,0.0,0.0,0.0,1.6001302,1.2817069,1.2451812,0.0,0.0,0.0,0.0,0.0,0.0,12.12709174233264,1.0,1.0,0.0102373349827857,0
16259,33868_1000338679,1.3384979,1.6370714,1.2873516,0.0,0.0,0.0,0.0,0.0,0.0,1.9982353,1.1120429,1.2867703,0.0,0.0,0.0,0.0,0.0,0.0,9.179481334769429,1.0,1.0,0.02402877717526182,0
16260,33335_1000333349,1.3721416,1.3064003,1.1654816,0.0,0.0,0.0,0.0,0.0,0.0,1.4314622,1.2530922,1.1654222,0.0,0.0,0.0,0.0,0.0,0.0,10.04669261451271,1.0,1.0,0.0344611094147054,1
16261,36165_1000361649,1.3733201,1.3235143,1.1736251,0.0,0.0,0.0,0.0,0.0,0.0,1.7995484,1.0255331,1.1734422,0.0,0.0,0.0,0.0,0.0,0.0,16.00939146188934,1.0,1.0,0.02985720987574285,1
16262,33249_1000332489,1.2594929,1.3925756,1.1526349,0.0,0.0,0.0,0.0,0.0,0.0,1.4854885,1.1831114,1.1526045,0.0,0.0,0.0,0.0,0.0,0.0,20.20690148239413,1.0,1.0,0.04768857214976496,1
16263,32780_1000327800,1.3930726,1.3848282,1.2091452,0.0,0.0,0.0,0.0,0.0,0.0,1.6944649,1.1469626,1.2090431,0.0,0.0,0.0,0.0,0.0,0.0,10.13931821796585,1.0,1.0,0.015124395588583162,0
16264,31300_1000312999,1.4413203,1.3925511,1.233295,0.0,0.0,0.0,0.0,0.0,0.0,1.8764668,1.0851008,1.2330544,0.0,0.0,0.0,0.0,0.0,0.0,10.24457498539218,1.0,1.0,0.013466377154196662,0
16265,38464_1000384639,1.4735541,1.5250496,1.3049871,0.0,0.0,0.0,0.0,0.0,0.0,1.76267,1.2811769,1.3049189,0.0,0.0,0.0,0.0,0.0,0.0,9.477383130613282,1.0,1.0,0.0013505245598541178,0
16266,30413_1000304129,1.2508129,1.5591521,1.2142506,0.0,0.0,0.0,0.0,0.0,0.0,1.8899348,1.0465728,1.2138458,0.0,0.0,0.0,0.0,0.0,0.0,9.158673075098482,1.0,1.0,0.0481465322791463,1
16267,33032_1000330319,1.4908423,1.3697686,1.2438143,0.0,0.0,0.0,0.0,0.0,0.0,1.8530523,1.115375,1.2435976,0.0,0.0,0.0,0.0,0.0,0.0,9.58587265064735,1.0,1.0,0.018125113294370904,0
16268,39492_1000394919,1.413886,1.5236963,1.2775846,0.0,0.0,0.0,0.0,0.0,0.0,1.6528848,1.3066319,1.2775954,0.0,0.0,0.0,0.0,0.0,0.0,10.65427875224895,1.0,1.0,0.009217285160442776,0
16269,30601_1000306010,1.4385855,1.3223906,1.200507,0.0,0.0,0.0,0.0,0.0,0.0,1.6454644,1.1626471,1.2004912,0.0,0.0,0.0,0.0,0.0,0.0,11.99490393869224,1.0,1.0,0.029862036193905515,1
16270,33134_1000331340,1.250268,1.3345994,1.1244102,0.0,0.0,0.0,0.0,0.0,0.0,1.6845225,1.0032941,1.1242505,0.0,0.0,0.0,0.0,0.0,0.0,19.04148806706189,1.0,1.0,0.05083425073163201,1
16271,34357_1000343570,1.2856594,1.352032,1.1476856,0.0,0.0,0.0,0.0,0.0,0.0,1.4556212,1.1960553,1.1475607,0.0,0.0,0.0,0.0,0.0,0.0,9.982093926731707,1.0,1.0,0.04034787036919421,1
16272,36415_1000364150,1.4040847,1.322385,1.1861254,0.0,0.0,0.0,0.0,0.0,0.0,1.5238808,1.2210938,1.1860756,0.0,0.0,0.0,0.0,0.0,0.0,16.77626850168305,1.0,1.0,0.030043648552186646,1
16273,30170_1000301700,1.4062634,1.3716953,1.2090642,0.0,0.0,0.0,0.0,0.0,0.0,1.7582664,1.1084186,1.2089187,0.0,0.0,0.0,0.0,0.0,0.0,9.399646312306974,1.0,1.0,0.01798158181298933,0
16274,34163_1000341629,1.4195657,1.4295129,1.2401243,0.0,0.0,0.0,0.0,0.0,0.0,1.4969321,1.356403,1.2401778,0.0,0.0,0.0,0.0,0.0,0.0,11.88555340693783,1.0,1.0,0.008420012523795019,0
16275,38643_1000386429,1.4740511,1.4749979,1.2836481,0.0,0.0,0.0,0.0,0.0,0.0,2.1203008,1.0499998,1.283311,0.0,0.0,0.0,0.0,0.0,0.0,8.926364314261082,1.0,1.0,0.0013296165978278279,0
16276,35437_1000354369,1.5552298,1.4923784,1.3262099,0.0,0.0,0.0,0.0,0.0,0.0,1.6318593,1.4235277,1.3262211,0.0,0.0,0.0,0.0,0.0,0.0,16.38571640877422,1.0,1.0,0.00019864538625745845,0
16277,36001_1000360010,1.4817885,1.4503458,1.2761976,0.0,0.0,0.0,0.0,0.0,0.0,1.6684511,1.2921807,1.27616,0.0,0.0,0.0,0.0,0.0,0.0,16.50935811939407,1.0,1.0,0.0038026315728056656,0
16278,30511_1000305109,1.3273255,1.3860089,1.1807159,0.0,0.0,0.0,0.0,0.0,0.0,1.3922031,1.3215729,1.1807594,0.0,0.0,0.0,0.0,0.0,0.0,11.61347668747708,1.0,1.0,0.028821372381088044,1
16279,39619_1000396190,1.394544,1.2853781,1.1653421,0.0,0.0,0.0,0.0,0.0,0.0,1.5520684,1.159355,1.1652977,0.0,0.0,0.0,0.0,0.0,0.0,11.18563712781401,1.0,1.0,0.04020332141106825,1
16280,37224_1000372240,1.3669758,1.3356276,1.1762815,0.0,0.0,0.0,0.0,0.0,0.0,1.4159824,1.2899171,1.1762766,0.0,0.0,0.0,0.0,0.0,0.0,12.66544640053396,1.0,1.0,0.02672577928024508,1
16281,33754_1000337539,1.3218442,1.5529526,1.2464695,0.0,0.0,0.0,0.0,0.0,0.0,1.5480734,1.3259257,1.246491,0.0,0.0,0.0,0.0,0.0,0.0,10.74973114845062,1.0,1.0,0.02904103893438426,1
16282,35727_1000357270,1.2481419,1.3462119,1.1282896,0.0,0.0,0.0,0.0,0.0,0.0,1.5914675,1.0639348,1.1282403,0.0,0.0,0.0,0.0,0.0,0.0,11.7269889943983,1.0,1.0,0.05140445120802253,1
16283,31139_1000311389,1.3356596,1.587034,1.2665215,0.0,0.0,0.0,0.0,0.0,0.0,1.967084,1.0942259,1.2664163,0.0,0.0,0.0,0.0,0.0,0.0,9.776236872817428,1.0,1.0,0.025270308272289346,1
16284,35648_1000356480,1.2766677,1.2721139,1.1094195,0.0,0.0,0.0,0.0,0.0,0.0,1.3442883,1.2086858,1.1093644,0.0,0.0,0.0,0.0,0.0,0.0,9.164576016270374,1.0,1.0,0.04446869975916223,1
16285,30684_1000306839,1.4193944,1.3933114,1.2242382,0.0,0.0,0.0,0.0,0.0,0.0,1.8292689,1.0947311,1.223927,0.0,0.0,0.0,0.0,0.0,0.0,11.0398957498685,1.0,1.0,0.013345546291571135,0
16286,31811_1000318110,1.4006681,1.4187022,1.2271721,0.0,0.0,0.0,0.0,0.0,0.0,1.4364992,1.3834859,1.2272096,0.0,0.0,0.0,0.0,0.0,0.0,16.00242199875439,1.0,1.0,0.011886117945437437,0
16287,36596_1000365959,1.3760489,1.4176135,1.2158507,0.0,0.0,0.0,0.0,0.0,0.0,1.4192418,1.3745353,1.2158753,0.0,0.0,0.0,0.0,0.0,0.0,21.76554366155283,1.0,1.0,0.01699519485933008,0
16288,33184_1000331839,1.4705709,1.2637374,1.186086,0.0,0.0,0.0,0.0,0.0,0.0,1.5045952,1.2360767,1.1860627,0.0,0.0,0.0,0.0,0.0,0.0,15.40029797011086,1.0,1.0,0.04568173131284235,1
16289,35005_1000350049,1.4568305,1.4888235,1.2820796,0.0,0.0,0.0,0.0,0.0,0.0,1.9874387,1.1094831,1.281925,0.0,0.0,0.0,0.0,0.0,0.0,8.715876569219066,1.0,1.0,0.003021817456786476,0
16290,39047_1000390469,1.4012583,1.1287352,1.0935591,0.0,0.0,0.0,0.0,0.0,0.0,1.5898376,1.0029817,1.0935358,0.0,0.0,0.0,0.0,0.0,0.0,16.57547516941168,1.0,1.0,0.08775691913610285,1
16291,39288_1000392880,1.3522886,1.3729918,1.1862061,0.0,0.0,0.0,0.0,0.0,0.0,1.7038633,1.099835,1.1860722,0.0,0.0,0.0,0.0,0.0,0.0,16.21638692979223,1.0,1.0,0.022562718636660855,0
16292,30233_1000302330,1.5551711,1.3852546,1.2773286,0.0,0.0,0.0,0.0,0.0,0.0,1.5981964,1.3488537,1.2772605,0.0,0.0,0.0,0.0,0.0,0.0,11.3104174380817,1.0,1.0,0.014474641449989185,0
16293,39511_1000395110,1.3687016,1.3609778,1.1881562,0.0,0.0,0.0,0.0,0.0,0.0,1.4885418,1.2530441,1.1880537,0.0,0.0,0.0,0.0,0.0,0.0,10.88201183823683,1.0,1.0,0.020486040517778168,0
16294,32745_1000327449,1.1975982,1.3772324,1.117484,0.0,0.0,0.0,0.0,0.0,0.0,1.428875,1.1557848,1.1174859,0.0,0.0,0.0,0.0,0.0,0.0,22.00894343435654,1.0,1.0,0.06660561980918685,1
16295,38045_1000380450,1.4351474,1.3722804,1.2216362,0.0,0.0,0.0,0.0,0.0,0.0,1.54166,1.279457,1.2215868,0.0,0.0,0.0,0.0,0.0,0.0,11.58288891501256,1.0,1.0,0.017787791417699293,0
16296,30193_1000301929,1.4765056,1.3478425,1.2278374,0.0,0.0,0.0,0.0,0.0,0.0,1.6083702,1.240928,1.2278123,0.0,0.0,0.0,0.0,0.0,0.0,9.535095078530434,1.0,1.0,0.02326556642090885,0
16297,36982_1000369819,1.3945831,1.5165699,1.2658174,0.0,0.0,0.0,0.0,0.0,0.0,1.5677714,1.3499821,1.2657757,0.0,0.0,0.0,0.0,0.0,0.0,10.62754668114246,1.0,1.0,0.012819278140736754,0
16298,36291_1000362909,1.4272428,1.4089772,1.2345057,0.0,0.0,0.0,0.0,0.0,0.0,1.6220084,1.2441921,1.2345339,0.0,0.0,0.0,0.0,0.0,0.0,9.353352803272042,1.0,1.0,0.010305673635267947,0
16299,34878_1000348779,1.2863041,1.3598104,1.1512548,0.0,0.0,0.0,0.0,0.0,0.0,1.7033851,1.0389417,1.1511147,0.0,0.0,0.0,0.0,0.0,0.0,9.85608657541959,1.0,1.0,0.04013045698122978,1
16300,30421_1000304209,1.4773556,1.3471208,1.2278558,0.0,0.0,0.0,0.0,0.0,0.0,1.8206284,1.1058127,1.2276478,0.0,0.0,0.0,0.0,0.0,0.0,9.914319739835856,1.0,1.0,0.02343385483320814,0
16301,34343_1000343430,1.2489167,1.4497491,1.1707548,0.0,0.0,0.0,0.0,0.0,0.0,1.3891307,1.302303,1.1707828,0.0,0.0,0.0,0.0,0.0,0.0,9.679878401763556,1.0,1.0,0.05022150420894372,1
16302,36305_1000363049,1.4422683,1.5031843,1.2817537,0.0,0.0,0.0,0.0,0.0,0.0,1.7032744,1.2778853,1.2817073,0.0,0.0,0.0,0.0,0.0,0.0,38.9799372381006,1.0,1.0,0.00483711337807174,0
16303,31341_1000313410,1.1848565,1.4388916,1.135617,0.0,0.0,0.0,0.0,0.0,0.0,1.4262214,1.1950933,1.1356628,0.0,0.0,0.0,0.0,0.0,0.0,12.78635023146535,1.0,1.0,0.06968340985265133,1
16304,37314_1000373140,1.409554,1.3521758,1.2018014,0.0,0.0,0.0,0.0,0.0,0.0,1.454153,1.311348,1.2018273,0.0,0.0,0.0,0.0,0.0,0.0,9.964616401466047,1.0,1.0,0.022518835258905853,0
16305,39297_1000392969,1.3902291,1.5370945,1.2722663,0.0,0.0,0.0,0.0,0.0,0.0,1.4936402,1.4305406,1.272468,0.0,0.0,0.0,0.0,0.0,0.0,9.52726123543518,1.0,1.0,0.013579123183700173,0
16306,33388_1000333879,1.3602728,1.3582518,1.1833062,0.0,0.0,0.0,0.0,0.0,0.0,1.7779278,1.053153,1.1831857,0.0,0.0,0.0,0.0,0.0,0.0,9.1847814329739,1.0,1.0,0.021134710483401542,0
16307,39102_1000391020,1.3092415,1.5172734,1.226309,0.0,0.0,0.0,0.0,0.0,0.0,1.8606217,1.0818129,1.2261533,0.0,0.0,0.0,0.0,0.0,0.0,10.21876641471467,1.0,1.0,0.032654963524241076,1
16308,37100_1000370999,1.2025481,1.3093435,1.0921781,0.0,0.0,0.0,0.0,0.0,0.0,1.3182814,1.1945932,1.0922015,0.0,0.0,0.0,0.0,0.0,0.0,12.4433972611021,1.0,1.0,0.06572636525807757,1
16309,32474_1000324739,1.5168085,1.4453596,1.2889084,0.0,0.0,0.0,0.0,0.0,0.0,1.6245708,1.3516597,1.2889328,0.0,0.0,0.0,0.0,0.0,0.0,9.161641553113913,1.0,1.0,0.004399770280315593,0
16310,33106_1000331060,1.5562485,1.3728071,1.2719427,0.0,0.0,0.0,0.0,0.0,0.0,1.5297722,1.3960673,1.2719492,0.0,0.0,0.0,0.0,0.0,0.0,13.15175574792069,1.0,1.0,0.017064131441366377,0
16311,30633_1000306330,1.3950928,1.5218728,1.2682434,0.0,0.0,0.0,0.0,0.0,0.0,1.6326078,1.3031697,1.2681922,0.0,0.0,0.0,0.0,0.0,0.0,13.50267560407019,1.0,1.0,0.012695847120725641,0
16312,31208_1000312080,1.3451407,1.395384,1.192642,0.0,0.0,0.0,0.0,0.0,0.0,1.4621658,1.2846245,1.1926104,0.0,0.0,0.0,0.0,0.0,0.0,12.21971019201598,1.0,1.0,0.024273185119906306,0
16313,224399_1002243989,1.3632469,1.5866075,1.2795767,0.0,0.0,0.0,0.0,0.0,0.0,1.6086054,1.3451921,1.2795703,0.0,0.0,0.0,0.0,0.0,0.0,12.70366261347494,1.0,1.0,0.01890347728373009,0
16314,228424_1002284240,1.4545261,1.4354781,1.2579145,0.0,0.0,0.0,0.0,0.0,0.0,1.9130865,1.1071901,1.2576643,0.0,0.0,0.0,0.0,0.0,0.0,10.77787242394763,1.0,1.0,0.0058593994381053735,0
16315,224413_1002244129,1.4971915,1.243337,1.1867326,0.0,0.0,0.0,0.0,0.0,0.0,1.4107785,1.3176494,1.1867869,0.0,0.0,0.0,0.0,0.0,0.0,19.26712855936595,1.0,1.0,0.05123669336382103,1
16316,227791_1002277909,1.3212061,1.3910795,1.1801207,0.0,0.0,0.0,0.0,0.0,0.0,1.4568719,1.2626814,1.1801292,0.0,0.0,0.0,0.0,0.0,0.0,9.361160584897236,1.0,1.0,0.030407280737511356,1
16317,221809_1002218090,1.4034061,1.3330824,1.1906538,0.0,0.0,0.0,0.0,0.0,0.0,1.4391692,1.3004307,1.1906441,0.0,0.0,0.0,0.0,0.0,0.0,24.35649752591467,1.0,1.0,0.027277652993993515,1
16318,229830_1002298299,1.3419421,1.3392856,1.1670713,0.0,0.0,0.0,0.0,0.0,0.0,1.8280406,1.0005863,1.1668878,0.0,0.0,0.0,0.0,0.0,0.0,10.65873194516428,1.0,1.0,0.025815738252762607,1
16319,228676_1002286760,1.6128612,1.5294214,1.3671792,0.0,0.0,0.0,0.0,0.0,0.0,2.2377768,1.127387,1.3668871,0.0,0.0,0.0,0.0,0.0,0.0,13.11262443003284,1.0,1.0,,1
16320,220506_1002205059,1.240546,1.292579,1.1023276,0.0,0.0,0.0,0.0,0.0,0.0,1.5187745,1.0622578,1.1022377,0.0,0.0,0.0,0.0,0.0,0.0,11.2687950970799,1.0,1.0,0.05398798748397089,1
16321,221464_1002214640,1.5090973,1.2210195,1.1803958,0.0,0.0,0.0,0.0,0.0,0.0,1.4826298,1.2418746,1.1803445,0.0,0.0,0.0,0.0,0.0,0.0,14.57107418456181,1.0,1.0,0.057618802005926846,1
16322,227086_1002270860,1.2694838,1.4902354,1.1966199,0.0,0.0,0.0,0.0,0.0,0.0,1.5686997,1.2085189,1.1966137,0.0,0.0,0.0,0.0,0.0,0.0,10.02486924998644,1.0,1.0,0.04381341101867642,1
16323,221784_1002217839,1.4416406,1.2930357,1.1882268,0.0,0.0,0.0,0.0,0.0,0.0,1.4043909,1.3266773,1.1881889,0.0,0.0,0.0,0.0,0.0,0.0,11.12674493162951,1.0,1.0,0.037717264037400694,1
16324,227134_1002271339,1.4263186,1.2902894,1.1806926,0.0,0.0,0.0,0.0,0.0,0.0,1.5064431,1.2236712,1.1806858,0.0,0.0,0.0,0.0,0.0,0.0,8.94234625271707,1.0,1.0,0.038600203678517686,1
16325,222058_1002220579,1.3230308,1.4031558,1.1860265,0.0,0.0,0.0,0.0,0.0,0.0,1.4159597,1.31119,1.1860094,0.0,0.0,0.0,0.0,0.0,0.0,11.03454999909229,1.0,1.0,0.029878375061290784,1
16326,221530_1002215299,1.248154,1.290124,1.1046685,0.0,0.0,0.0,0.0,0.0,0.0,1.5112723,1.0716391,1.1046199,0.0,0.0,0.0,0.0,0.0,0.0,23.91815336689519,1.0,1.0,0.05166621671836446,1
16327,224198_1002241980,1.3117073,1.478845,1.2120421,0.0,0.0,0.0,0.0,0.0,0.0,1.6555812,1.1774336,1.2119435,0.0,0.0,0.0,0.0,0.0,0.0,16.55276538619887,1.0,1.0,0.03236654580545072,1
16328,220242_1002202419,1.3375219,1.4675678,1.219411,0.0,0.0,0.0,0.0,0.0,0.0,1.89036,1.0546372,1.2189099,0.0,0.0,0.0,0.0,0.0,0.0,11.24310642542199,1.0,1.0,0.025838837148170077,1
16329,224105_1002241049,1.3380786,1.4342785,1.2058665,0.0,0.0,0.0,0.0,0.0,0.0,1.6110398,1.1961498,1.2058152,0.0,0.0,0.0,0.0,0.0,0.0,19.33032913807018,1.0,1.0,0.02588465437093804,1
16330,222728_1002227280,1.3979199,1.3473203,1.1946917,0.0,0.0,0.0,0.0,0.0,0.0,1.780851,1.0709054,1.1945511,0.0,0.0,0.0,0.0,0.0,0.0,14.98989037302171,1.0,1.0,0.023730164632757164,0
16331,220772_1002207719,1.3855855,1.2703874,1.154774,0.0,0.0,0.0,0.0,0.0,0.0,1.4503556,1.2150568,1.1547548,0.0,0.0,0.0,0.0,0.0,0.0,19.67445136481451,1.0,1.0,0.044560808075223675,1
16332,223127_1002231269,1.164547,1.4454128,1.1281389,0.0,0.0,0.0,0.0,0.0,0.0,1.5222068,1.108602,1.1280588,0.0,0.0,0.0,0.0,0.0,0.0,17.87008314485539,1.0,1.0,0.07583630390760958,1
16333,222136_1002221360,1.1439658,1.3487179,1.0806051,0.0,0.0,0.0,0.0,0.0,0.0,1.4999852,1.0341951,1.0805532,0.0,0.0,0.0,0.0,0.0,0.0,12.96918767843012,1.0,1.0,0.08382103197551743,1
16334,222883_1002228830,1.42304,1.3354696,1.1999849,0.0,0.0,0.0,0.0,0.0,0.0,1.505685,1.2637924,1.1999588,0.0,0.0,0.0,0.0,0.0,0.0,20.22616552039975,1.0,1.0,0.02659177580524426,1
16335,222752_1002227519,1.4141895,1.3625826,1.2084097,0.0,0.0,0.0,0.0,0.0,0.0,1.9360509,1.0151142,1.2079816,0.0,0.0,0.0,0.0,0.0,0.0,10.62489623159921,1.0,1.0,0.020045867746495673,0
16336,229627_1002296270,1.4099227,1.3218696,1.1883403,0.0,0.0,0.0,0.0,0.0,0.0,1.5967718,1.172404,1.1882888,0.0,0.0,0.0,0.0,0.0,0.0,20.9343551773537,1.0,1.0,0.030152142249244226,1
16337,225547_1002255469,1.4608864,1.4261053,1.2565267,0.0,0.0,0.0,0.0,0.0,0.0,1.6464995,1.2703732,1.2569335,0.0,0.0,0.0,0.0,0.0,0.0,9.170590111145327,1.0,1.0,0.007308974223968507,0
16338,225700_1002256999,1.3614199,1.3333151,1.172875,0.0,0.0,0.0,0.0,0.0,0.0,1.6358696,1.1175058,1.1728055,0.0,0.0,0.0,0.0,0.0,0.0,11.18854807204464,1.0,1.0,0.027328348661156743,1
16339,224109_1002241090,1.5176581,1.4136581,1.2749656,0.0,0.0,0.0,0.0,0.0,0.0,1.589441,1.3512394,1.2749597,0.0,0.0,0.0,0.0,0.0,0.0,11.4779874942914,1.0,1.0,0.009277628100095374,0
16340,223694_1002236939,1.3974231,1.3173366,1.1810507,0.0,0.0,0.0,0.0,0.0,0.0,1.4427563,1.2765588,1.1809958,0.0,0.0,0.0,0.0,0.0,0.0,9.401794704133815,1.0,1.0,0.03140592146268901,1
16341,229395_1002293950,1.3098387,1.2863272,1.1299913,0.0,0.0,0.0,0.0,0.0,0.0,1.6380897,1.0389024,1.1298429,0.0,0.0,0.0,0.0,0.0,0.0,14.66175176218314,1.0,1.0,0.040275583734240714,1
16342,228514_1002285140,1.2149808,1.4197361,1.1426665,0.0,0.0,0.0,0.0,0.0,0.0,1.3475308,1.2787474,1.1426835,0.0,0.0,0.0,0.0,0.0,0.0,18.8908445422604,1.0,1.0,0.060736885521932106,1
16343,222484_1002224840,1.5656387,1.4273957,1.3011256,0.0,0.0,0.0,0.0,0.0,0.0,1.5754409,1.4186707,1.3011178,0.0,0.0,0.0,0.0,0.0,0.0,9.173369148802559,1.0,1.0,0.006843283776284301,0
