event_ID,P_NS,P_REM
22605,0.9853,0.0025
22606,0.9034,0.0244
22607,0.9853,0.0128
22608,0.4805,0.0003
22609,0.0123,0.0
22610,0.0123,0.0
22611,0.9234,0.0
22612,0.9885,0.9847
22613,0.9885,0.9847
22614,0.0135,0.0
22615,0.0123,0.0
22616,0.7716,0.0
22617,0.3397,0.0
22618,0.3902,0.0
22619,0.5007,0.0
22620,0.5482,0.0
22621,0.1494,0.0
22622,0.9297,0.0
22623,0.0478,0.0
22624,0.251,0.0001
22625,0.9266,0.0
22626,0.676,0.0123
22627,0.3564,0.0
22628,0.219,0.0
22629,0.0123,0.0
22630,0.0123,0.0
22631,0.0123,0.0
22632,0.0123,0.0
22633,0.0123,0.0
22634,0.0123,0.0
22635,0.9885,0.9847
22636,0.9885,0.9847
22637,0.9885,0.9847
22638,0.9885,0.9847
22639,0.9885,0.9847
22640,0.9885,0.9847
22641,0.9885,0.9847
22642,0.6569,0.0
22643,0.7193,0.0
22644,0.4384,0.0
22645,0.2393,0.0
22646,0.717,0.0
22647,0.9885,0.9847
22648,0.9885,0.9847
22649,0.9885,0.9847
22650,0.9885,0.9847
22651,0.9885,0.9847
22652,0.0124,0.0
22653,0.0123,0.0
22654,0.0124,0.0
22655,0.0123,0.0
22656,0.0123,0.0
22657,0.0123,0.0
22658,0.0708,0.0
22659,0.9885,0.9847
22660,0.9885,0.9847
22661,0.9885,0.9847
22662,0.0124,0.0
22663,0.0123,0.0
22664,0.0124,0.0
22665,0.0123,0.0
22666,0.0123,0.0
22667,0.0124,0.0
22668,0.0124,0.0
22669,0.0124,0.0
22670,0.0123,0.0
22671,0.0124,0.0
22672,0.9885,0.9847
22673,0.9885,0.9847
22674,0.9885,0.9847
22675,0.9885,0.9847
22676,0.9885,0.9847
22677,0.9885,0.9847
22678,0.9885,0.9847
22679,0.9885,0.9847
22680,0.9885,0.9847
22681,0.9885,0.9847
22682,0.9885,0.9847
22683,0.4523,0.0
22684,0.5192,0.0
22685,0.5802,0.0
22686,0.4251,0.0
22687,0.6428,0.0
22688,0.5425,0.0
22689,0.6434,0.0
22690,0.5718,0.0
22691,0.5393,0.0003
22692,0.6765,0.0
22693,0.9885,0.0
22694,0.9885,0.0
22695,0.9885,0.0
22696,0.9885,0.0
22697,0.9885,0.0
22698,0.9885,0.0
22699,0.9885,0.0
22700,0.9885,0.0
22701,0.9885,0.0
22702,0.9885,0.9847
22703,0.9885,0.9847
22704,0.5839,0.0
22705,0.7686,0.0
22706,0.9885,0.0
22707,0.4818,0.0
22708,0.9885,0.0
22709,0.9297,0.0
22710,0.9885,0.9847
22711,0.9885,0.9847
22712,0.9885,0.9847
22713,0.9885,0.9847
22714,0.9885,0.9847
22715,0.9885,0.9847
22716,0.9885,0.9847
22717,0.9885,0.9847
22718,0.9885,0.9847
22719,0.9885,0.9847
22720,0.9885,0.9847
22721,0.9885,0.9847
22722,0.9885,0.9847
22723,0.0123,0.0
22724,0.032,0.0
22725,0.1301,0.0
22726,0.0123,0.0
22727,0.0123,0.0
22728,0.0123,0.0
22729,0.0123,0.0
22730,0.0135,0.0
22731,0.0123,0.0
22732,0.0451,0.0
22733,0.0123,0.0
22734,0.0144,0.0
22735,0.0123,0.0
22736,0.0123,0.0
22737,0.02,0.0
22738,0.0123,0.0
22739,0.0123,0.0
22740,0.0123,0.0
22741,0.9885,0.0
22742,0.9885,0.0
22743,0.9508,0.667
22744,0.9864,0.3865
22745,0.9277,0.3862
22746,0.9869,0.9349
22747,0.9146,0.3536
22748,0.9266,0.001
22749,0.9882,0.0006
22750,0.123,0.0
22751,0.5362,0.0
22752,0.9885,0.0
22753,0.9266,0.0
22754,0.6004,0.0
22755,0.9266,0.0
22756,0.0123,0.0
22757,0.0123,0.0
22758,0.0123,0.0
22759,0.0123,0.0
22760,0.0144,0.0
22761,0.0123,0.0
22762,0.0123,0.0
22763,0.0123,0.0
22764,0.1676,0.0
22765,0.2796,0.0
22766,0.0123,0.0
22767,0.0123,0.0
22768,0.9885,0.9847
22769,0.9885,0.9847
22770,0.9885,0.9847
22771,0.9885,0.9847
22772,0.9885,0.9847
22773,0.9885,0.9847
22774,0.9883,0.9795
22775,0.9885,0.9847
22776,0.9885,0.9847
22777,0.9885,0.9847
22778,0.0123,0.0
22779,0.0123,0.0
22780,0.0781,0.0
22781,0.0516,0.0
22782,0.0135,0.0
22783,0.0583,0.0
22784,0.0431,0.0
22785,0.0514,0.0
22786,0.0364,0.0
22787,0.0123,0.0
22788,0.0409,0.0
22789,0.0409,0.0
22790,0.9885,0.9847
22791,0.0123,0.0
22792,0.0123,0.0
22793,0.0123,0.0
22794,0.0123,0.0
22795,0.0123,0.0
22796,0.0153,0.0
22797,0.1842,0.0
22798,0.0163,0.0
22799,0.3355,0.0
22800,0.0123,0.0
22801,0.0291,0.0
22802,0.0153,0.0
22803,0.0123,0.0
22804,0.0123,0.0
22805,0.0123,0.0
22806,0.0123,0.0
22807,0.0123,0.0
22808,0.077,0.0
22809,0.9885,0.9847
22810,0.9885,0.9847
22811,0.9883,0.9795
22812,0.9885,0.9847
22813,0.9867,0.4348
22814,0.988,0.0246
22815,0.9857,0.0998
22816,0.988,0.0275
22817,0.9874,0.0369
22818,0.9873,0.0988
22819,0.9871,0.0698
22820,0.9876,0.0623
22821,0.9885,0.9847
22822,0.9885,0.9847
22823,0.9885,0.9847
22824,0.9885,0.9847
22825,0.9885,0.9847
22826,0.9885,0.9847
22827,0.0138,0.0
22828,0.0123,0.0
22829,0.0123,0.0
22830,0.0123,0.0
22831,0.0123,0.0
22832,0.2895,0.0
22833,0.0187,0.0
22834,0.2069,0.0
22835,0.1841,0.0
22836,0.5612,0.0
22837,0.6039,0.0
22838,0.6024,0.0
22839,0.0123,0.0
22840,0.1841,0.0
22841,0.0458,0.0
22842,0.9621,0.0
22843,0.9853,0.004
22844,0.6189,0.0
22845,0.9705,0.0
22846,0.0123,0.0
22847,0.0123,0.0
22848,0.0123,0.0
22849,0.0123,0.0
22850,0.0123,0.0
22851,0.0123,0.0
22852,0.0123,0.0
22853,0.0131,0.0
22854,0.0627,0.0
22855,0.0123,0.0
22856,0.0123,0.0
22857,0.9885,0.9847
22858,0.9885,0.9847
22859,0.9885,0.9847
22860,0.9885,0.9847
22861,0.9885,0.9847
22862,0.9885,0.9847
22863,0.0123,0.0
22864,0.0123,0.0
22865,0.0537,0.0
22866,0.0522,0.0
22867,0.9881,0.0036
22868,0.9884,0.0011
22869,0.9882,0.0068
22870,0.9882,0.0028
22871,0.9881,0.0023
22872,0.988,0.0009
22873,0.9885,0.0
22874,0.986,0.066
22875,0.9885,0.9847
22876,0.9885,0.9847
22877,0.9885,0.9847
22878,0.9885,0.9847
22879,0.9885,0.9847
22880,0.9885,0.9847
22881,0.014,0.0
22882,0.0123,0.0
22883,0.0123,0.0
22884,0.9885,0.9847
22885,0.9885,0.9847
22886,0.0123,0.0
22887,0.0431,0.0
22888,0.0123,0.0
22889,0.0123,0.0
22890,0.032,0.0
22891,0.0433,0.0
22892,0.0433,0.0
22893,0.9885,0.9847
22894,0.9885,0.9847
22895,0.9885,0.9847
22896,0.9885,0.9847
22897,0.9885,0.9847
22898,0.9885,0.9847
22899,0.9883,0.9751
22900,0.9885,0.9847
22901,0.9885,0.9847
22902,0.9885,0.9847
22903,0.2337,0.0
22904,0.1617,0.0
22905,0.0124,0.0
22906,0.0123,0.0
22907,0.0124,0.0
22908,0.2314,0.0
22909,0.0123,0.0
22910,0.0123,0.0
22911,0.9885,0.9847
22912,0.9885,0.9847
22913,0.9885,0.9847
22914,0.9885,0.9847
22915,0.9885,0.9847
22916,0.9885,0.9847
22917,0.9885,0.9847
22918,0.9885,0.9847
22919,0.9885,0.9847
22920,0.9885,0.9847
22921,0.9885,0.9847
22922,0.9885,0.9847
22923,0.9885,0.9847
22924,0.9885,0.9847
22925,0.9885,0.9847
22926,0.9885,0.9847
22927,0.9885,0.9847
22928,0.0124,0.0
22929,0.0432,0.0
22930,0.0431,0.0
22931,0.0123,0.0
22932,0.0431,0.0
22933,0.9885,0.9847
22934,0.9885,0.9847
22935,0.9884,0.9832
22936,0.9885,0.9847
22937,0.9884,0.9819
22938,0.9885,0.9847
22939,0.9885,0.9847
22940,0.9885,0.9847
22941,0.9885,0.9847
22942,0.9885,0.9847
22943,0.9883,0.0053
22944,0.9884,0.0004
22945,0.9883,0.0005
22946,0.9883,0.0016
22947,0.9882,0.0013
22948,0.988,0.0027
22949,0.9874,0.0658
22950,0.9858,0.2256
22951,0.9854,0.076
22952,0.9854,0.076
22953,0.9885,0.9847
22954,0.9885,0.9847
22955,0.9885,0.9847
22956,0.9885,0.9847
22957,0.9885,0.9847
22958,0.9885,0.9847
22959,0.9885,0.9847
22960,0.9885,0.9847
22961,0.9885,0.9847
22962,0.9885,0.9847
22963,0.9853,0.5244
22964,0.9885,0.9847
22965,0.9885,0.9847
22966,0.9885,0.9847
22967,0.9885,0.9847
22968,0.9885,0.9847
22969,0.9885,0.9847
22970,0.9885,0.9847
22971,0.9885,0.9847
22972,0.9885,0.9847
22973,0.9885,0.9847
22974,0.1503,0.0
22975,0.1874,0.0
22976,0.0123,0.0
22977,0.0123,0.0
22978,0.0123,0.0
22979,0.0123,0.0
22980,0.0123,0.0
22981,0.0123,0.0
22982,0.0123,0.0
22983,0.0123,0.0
22984,0.0123,0.0
22985,0.1108,0.0
22986,0.0123,0.0
22987,0.0123,0.0
22988,0.8964,0.0
22989,0.9885,0.0
22990,0.9885,0.0
22991,0.9885,0.0
22992,0.9582,0.0
22993,0.9484,0.0
22994,0.849,0.0
22995,0.9885,0.0
22996,0.0242,0.0
22997,0.0431,0.0
22998,0.0123,0.0
22999,0.1157,0.0
23000,0.0123,0.0
23001,0.0181,0.0
23002,0.02,0.0
23003,0.9885,0.9847
23004,0.9885,0.9847
23005,0.9885,0.9847
23006,0.9885,0.9847
23007,0.9885,0.9847
23008,0.9885,0.9847
23009,0.9885,0.9847
23010,0.9885,0.9847
23011,0.9885,0.9847
23012,0.9885,0.9847
23013,0.9885,0.9847
23014,0.9885,0.9847
23015,0.9885,0.9847
23016,0.9885,0.9847
23017,0.9885,0.9847
23018,0.9885,0.9847
23019,0.0123,0.0
23020,0.0123,0.0
23021,0.0431,0.0
23022,0.0123,0.0
23023,0.0431,0.0
23024,0.0124,0.0
23025,0.9885,0.0
23026,0.9885,0.0
23027,0.9885,0.0
23028,0.0432,0.0
23029,0.0124,0.0
23030,0.0123,0.0
23031,0.0431,0.0
23032,0.0431,0.0
23033,0.9885,0.9847
23034,0.9885,0.9847
23035,0.9885,0.9847
23036,0.9885,0.9847
23037,0.9885,0.9847
23038,0.9885,0.9847
23039,0.9885,0.9847
23040,0.9885,0.9847
23041,0.9885,0.9847
23042,0.9885,0.9847
23043,0.9885,0.9847
23044,0.9885,0.9847
23045,0.9885,0.9847
23046,0.9885,0.9847
23047,0.9868,0.6953
23048,0.9885,0.9847
23049,0.9883,0.9677
23050,0.987,0.7293
23051,0.9885,0.9847
23052,0.9883,0.9795
23053,0.8965,0.0021
23054,0.8982,0.0004
23055,0.9484,0.0
23056,0.9366,0.001
23057,0.9484,0.0
23058,0.8482,0.0
23059,0.9484,0.0
23060,0.4603,0.0006
23061,0.9265,0.0004
23062,0.9885,0.0
23063,0.8576,0.0
23064,0.0123,0.0
23065,0.0123,0.0
23066,0.0432,0.0
23067,0.0141,0.0
23068,0.0432,0.0
23069,0.0865,0.0
23070,0.0391,0.0
23071,0.9885,0.0
23072,0.9885,0.0
23073,0.9885,0.0
23074,0.98,0.0
23075,0.9885,0.0
23076,0.9885,0.0
23077,0.9885,0.0
23078,0.9885,0.0
23079,0.6761,0.0
23080,0.8014,0.0
23081,0.9885,0.0
23082,0.0123,0.0
23083,0.0123,0.0
23084,0.0123,0.0
23085,0.0537,0.0
23086,0.0342,0.0
23087,0.0431,0.0
23088,0.036,0.0
23089,0.1606,0.0
23090,0.0612,0.0
23091,0.0123,0.0
23092,0.036,0.0
23093,0.0183,0.0
23094,0.0123,0.0
23095,0.9885,0.9847
23096,0.9885,0.9847
23097,0.9885,0.9847
23098,0.9885,0.9847
23099,0.9885,0.9847
23100,0.9885,0.9847
23101,0.9885,0.9847
23102,0.0123,0.0
23103,0.0123,0.0
23104,0.0123,0.0
23105,0.0123,0.0
23106,0.2529,0.0
23107,0.0123,0.0
23108,0.0123,0.0
23109,0.0583,0.0
23110,0.2586,0.0
23111,0.4403,0.0
23112,0.0431,0.0
23113,0.0431,0.0
23114,0.509,0.0
23115,0.7227,0.0
23116,0.4094,0.0
23117,0.4849,0.0
23118,0.0431,0.0
23119,0.2213,0.0
23120,0.0123,0.0
23121,0.0123,0.0
23122,0.0537,0.0
23123,0.0123,0.0
23124,0.9885,0.9847
23125,0.9885,0.9847
23126,0.9885,0.9847
23127,0.9885,0.9847
23128,0.9885,0.9847
23129,0.9883,0.9677
23130,0.9885,0.9847
23131,0.9885,0.9847
23132,0.9885,0.9847
23133,0.9885,0.9847
23134,0.9884,0.0003
23135,0.9885,0.0001
23136,0.9883,0.0001
23137,0.9874,0.0003
23138,0.9885,0.0001
23139,0.9885,0.0
23140,0.1246,0.0
23141,0.069,0.0
23142,0.0123,0.0
23143,0.0123,0.0
23144,0.0136,0.0
23145,0.2867,0.0
23146,0.0764,0.0
23147,0.0124,0.0
23148,0.0123,0.0
23149,0.9868,0.9306
23150,0.987,0.9162
23151,0.9885,0.9847
23152,0.9885,0.9847
23153,0.9885,0.9847
23154,0.9885,0.9847
23155,0.9885,0.9847
23156,0.9885,0.9847
23157,0.9885,0.9847
23158,0.9885,0.9847
23159,0.0123,0.0
23160,0.0123,0.0
23161,0.0123,0.0
23162,0.014,0.0
23163,0.0123,0.0
23164,0.0123,0.0
23165,0.0123,0.0
23166,0.0123,0.0
23167,0.9885,0.0
23168,0.9885,0.0
23169,0.9884,0.0001
23170,0.9885,0.0
23171,0.9885,0.0
23172,0.1022,0.0
23173,0.0405,0.0
23174,0.104,0.0
23175,0.9864,0.4996
23176,0.9859,0.2519
23177,0.9866,0.3446
23178,0.9868,0.8188
23179,0.9871,0.2554
23180,0.9864,0.6942
23181,0.9885,0.9847
23182,0.9885,0.9847
23183,0.9885,0.9847
23184,0.9885,0.9847
23185,0.9885,0.9847
23186,0.9885,0.9847
23187,0.9885,0.9847
23188,0.9864,0.5871
23189,0.9885,0.9847
23190,0.9885,0.9847
23191,0.9885,0.9847
23192,0.9885,0.9847
23193,0.9885,0.9847
23194,0.0123,0.0
23195,0.0123,0.0
23196,0.0123,0.0
23197,0.0123,0.0
23198,0.0242,0.0
23199,0.0123,0.0
23200,0.0123,0.0
23201,0.0123,0.0
23202,0.9885,0.9847
23203,0.9885,0.9847
23204,0.9885,0.9847
23205,0.9885,0.9847
23206,0.9885,0.9847
23207,0.9885,0.9847
23208,0.9885,0.9847
23209,0.9885,0.9847
23210,0.0123,0.0
23211,0.0123,0.0
23212,0.0123,0.0
23213,0.0123,0.0
23214,0.0123,0.0
23215,0.0123,0.0
23216,0.0123,0.0
23217,0.9885,0.9847
23218,0.9885,0.9847
23219,0.9885,0.9847
23220,0.9885,0.9847
23221,0.9885,0.9847
23222,0.9885,0.9847
23223,0.9885,0.9847
23224,0.9885,0.0002
23225,0.988,0.0072
23226,0.9885,0.9847
23227,0.9885,0.9847
23228,0.9885,0.9847
23229,0.9885,0.9847
23230,0.9885,0.9847
23231,0.9885,0.9847
23232,0.9885,0.9847
23233,0.9885,0.9847
23234,0.9885,0.9847
23235,0.9885,0.9847
23236,0.9885,0.0
23237,0.3635,0.0
23238,0.5504,0.0
23239,0.2411,0.0002
23240,0.5264,0.0
23241,0.4305,0.0
23242,0.6782,0.0001
23243,0.4826,0.0
23244,0.9864,0.8173
23245,0.9885,0.9847
23246,0.9885,0.9847
23247,0.9885,0.9847
23248,0.9885,0.9847
23249,0.9885,0.9847
23250,0.9885,0.9847
23251,0.9885,0.9847
23252,0.9885,0.9847
23253,0.9885,0.9847
23254,0.9484,0.0
23255,0.9885,0.0
23256,0.9885,0.0
23257,0.8519,0.0
23258,0.9885,0.0
23259,0.6489,0.0
23260,0.9885,0.0
23261,0.9885,0.0
23262,0.8867,0.0
23263,0.9449,0.0
23264,0.9484,0.0
23265,0.9885,0.0
23266,0.9885,0.0
23267,0.9885,0.0
23268,0.9885,0.0
23269,0.9885,0.0
23270,0.9621,0.0
23271,0.9621,0.0
23272,0.9885,0.9847
23273,0.9885,0.9847
23274,0.9885,0.9847
23275,0.9883,0.9462
23276,0.9868,0.6756
23277,0.9885,0.9847
23278,0.0322,0.0
23279,0.1603,0.0
23280,0.0524,0.0
23281,0.1619,0.0
23282,0.0345,0.0
23283,0.0433,0.0
23284,0.0224,0.0
23285,0.0123,0.0
23286,0.9885,0.9847
23287,0.9885,0.9847
23288,0.9885,0.9847
23289,0.9885,0.9847
23290,0.9885,0.9847
23291,0.9885,0.9847
23292,0.0123,0.0
23293,0.0123,0.0
23294,0.0365,0.0
23295,0.0123,0.0
23296,0.0123,0.0
23297,0.0123,0.0
23298,0.0228,0.0
23299,0.0202,0.0
23300,0.0123,0.0
23301,0.0123,0.0
23302,0.5496,0.0
23303,0.0176,0.0
23304,0.0123,0.0
23305,0.1302,0.0
23306,0.0123,0.0
23307,0.0123,0.0
23308,0.0123,0.0
23309,0.0364,0.0
23310,0.0433,0.0
23311,0.0433,0.0
23312,0.0123,0.0
23313,0.0123,0.0
23314,0.0123,0.0
23315,0.9885,0.9847
23316,0.9885,0.9847
23317,0.9885,0.9847
23318,0.9885,0.9847
23319,0.9885,0.9847
23320,0.9885,0.9847
23321,0.9885,0.9847
23322,0.9866,0.6174
23323,0.9885,0.9847
23324,0.9868,0.7491
23325,0.987,0.6549
23326,0.9885,0.9847
23327,0.9885,0.9847
23328,0.9885,0.9847
23329,0.9885,0.9847
23330,0.9885,0.9847
23331,0.9885,0.9847
23332,0.9885,0.9847
23333,0.9885,0.9847
23334,0.9885,0.9847
23335,0.9885,0.9847
23336,0.9885,0.9847
23337,0.9885,0.9847
23338,0.9885,0.9847
23339,0.9885,0.9847
23340,0.9885,0.9847
23341,0.9885,0.9847
23342,0.3896,0.0
23343,0.6762,0.0
23344,0.5664,0.0
23345,0.8965,0.0
23346,0.988,0.0002
23347,0.7025,0.0
23348,0.4262,0.0
23349,0.4789,0.0
23350,0.6788,0.0
23351,0.9271,0.004
23352,0.9265,0.0
23353,0.9885,0.0
23354,0.0241,0.0
23355,0.0537,0.0
23356,0.0432,0.0
23357,0.0537,0.0
23358,0.9885,0.9847
23359,0.9885,0.9847
23360,0.9885,0.9847
23361,0.9885,0.9847
23362,0.9885,0.9847
23363,0.9885,0.9847
23364,0.9885,0.9847
23365,0.9885,0.9847
23366,0.9885,0.9847
23367,0.9885,0.9847
23368,0.9885,0.9847
23369,0.9885,0.9847
23370,0.9885,0.9847
23371,0.9885,0.9847
23372,0.9885,0.9847
23373,0.9885,0.9847
23374,0.9885,0.9847
23375,0.9885,0.9847
23376,0.9885,0.9847
23377,0.9885,0.9847
23378,0.9885,0.9847
23379,0.9885,0.9847
23380,0.9885,0.9847
23381,0.9885,0.9847
23382,0.9885,0.9847
23383,0.9885,0.9847
23384,0.9885,0.9847
23385,0.9885,0.9847
23386,0.9884,0.9819
23387,0.9885,0.9847
23388,0.9885,0.9847
23389,0.9885,0.9847
23390,0.9885,0.9847
23391,0.9885,0.9847
23392,0.9885,0.9847
23393,0.9885,0.9847
23394,0.9885,0.9847
23395,0.9885,0.9847
23396,0.9885,0.9847
23397,0.9885,0.9847
23398,0.9885,0.9847
23399,0.3679,0.0
23400,0.2918,0.0
23401,0.3247,0.0
23402,0.0218,0.0
23403,0.2587,0.0
23404,0.3504,0.0
23405,0.3545,0.0
23406,0.2624,0.0
23407,0.014,0.0
23408,0.014,0.0
23409,0.9816,0.0
23410,0.9313,0.0071
23411,0.9264,0.0
23412,0.8848,0.0006
23413,0.9853,0.0021
23414,0.5561,0.0007
23415,0.6819,0.0
23416,0.9885,0.0
23417,0.9056,0.0009
23418,0.032,0.0
23419,0.0123,0.0
23420,0.0709,0.0
23421,0.0124,0.0
23422,0.0709,0.0
23423,0.0671,0.0
23424,0.036,0.0
23425,0.0123,0.0
23426,0.0123,0.0
23427,0.6075,0.0
23428,0.9885,0.0
23429,0.9885,0.0
23430,0.9885,0.0
23431,0.9885,0.0
23432,0.9885,0.0
23433,0.9882,0.0002
23434,0.9885,0.0
23435,0.014,0.0
23436,0.0196,0.0
23437,0.0123,0.0
23438,0.0123,0.0
23439,0.0123,0.0
23440,0.0123,0.0
23441,0.0123,0.0
23442,0.9885,0.9847
23443,0.9885,0.9847
23444,0.9885,0.9847
23445,0.9885,0.9847
23446,0.9885,0.9847
23447,0.9885,0.9847
23448,0.9885,0.9847
23449,0.9885,0.9847
23450,0.9885,0.9847
23451,0.9885,0.9847
23452,0.9885,0.9847
23453,0.9885,0.9847
23454,0.9885,0.9847
23455,0.9885,0.9847
23456,0.9885,0.9847
23457,0.9885,0.9847
23458,0.9885,0.9847
23459,0.9885,0.9847
23460,0.9885,0.9847
23461,0.9885,0.9847
23462,0.0123,0.0
23463,0.0124,0.0
23464,0.0337,0.0
23465,0.0123,0.0
23466,0.0431,0.0
23467,0.0124,0.0
23468,0.0432,0.0
23469,0.9885,0.9847
23470,0.9885,0.9847
23471,0.9885,0.9847
23472,0.9885,0.9847
23473,0.9885,0.9847
23474,0.9885,0.9847
23475,0.9885,0.9847
23476,0.9885,0.9847
23477,0.9885,0.9847
23478,0.9885,0.9847
23479,0.9885,0.9847
23480,0.9885,0.9847
23481,0.9885,0.9847
23482,0.9885,0.9847
23483,0.9885,0.9847
23484,0.9885,0.9847
23485,0.9885,0.9847
23486,0.0301,0.0
23487,0.0159,0.0
23488,0.0123,0.0
23489,0.1652,0.0
23490,0.0123,0.0
23491,0.0135,0.0
23492,0.0321,0.0
23493,0.9885,0.0
23494,0.0135,0.0
23495,0.0135,0.0
23496,0.5339,0.0
23497,0.6433,0.0
23498,0.7666,0.0
23499,0.6534,0.0
23500,0.9297,0.0
23501,0.9885,0.0
23502,0.5366,0.0
23503,0.9166,0.0
23504,0.5855,0.0
23505,0.0537,0.0
23506,0.0364,0.0
23507,0.9885,0.9847
23508,0.9885,0.9847
23509,0.9885,0.9847
23510,0.9885,0.9847
23511,0.9883,0.9751
23512,0.9883,0.9683
23513,0.9885,0.9847
23514,0.9885,0.9847
23515,0.9885,0.9847
23516,0.9885,0.9847
23517,0.0183,0.0
23518,0.0135,0.0
23519,0.0181,0.0
23520,0.0431,0.0
23521,0.0181,0.0
23522,0.0123,0.0
23523,0.4926,0.0
23524,0.2442,0.0
23525,0.0183,0.0
23526,0.0183,0.0
23527,0.9885,0.9847
23528,0.9885,0.9847
23529,0.9885,0.9847
23530,0.9885,0.9847
23531,0.9885,0.9847
23532,0.9885,0.9847
23533,0.0123,0.0
23534,0.0123,0.0
23535,0.0123,0.0
23536,0.7132,0.0
23537,0.0123,0.0
23538,0.4753,0.0
23539,0.0123,0.0
23540,0.0123,0.0
23541,0.0432,0.0
23542,0.9885,0.9847
23543,0.9885,0.9847
23544,0.9885,0.9847
23545,0.9885,0.9847
23546,0.9885,0.9847
23547,0.9885,0.9847
23548,0.9885,0.9847
23549,0.9885,0.9847
23550,0.9885,0.9847
23551,0.9885,0.9847
23552,0.9885,0.9847
23553,0.9885,0.9847
23554,0.9885,0.9847
23555,0.9885,0.9847
23556,0.9885,0.9847
23557,0.9885,0.9847
23558,0.9885,0.9847
23559,0.9885,0.9847
23560,0.9885,0.9847
23561,0.9885,0.9847
23562,0.1583,0.0
23563,0.0662,0.0
23564,0.0123,0.0
23565,0.1583,0.0
23566,0.0123,0.0
23567,0.0123,0.0
23568,0.0356,0.0
23569,0.0135,0.0
23570,0.0135,0.0
23571,0.0123,0.0
23572,0.0123,0.0
23573,0.0124,0.0
23574,0.0123,0.0
23575,0.0123,0.0
23576,0.0284,0.0
23577,0.0123,0.0
23578,0.0364,0.0
23579,0.9885,0.0007
23580,0.9884,0.0002
23581,0.9853,0.0097
23582,0.988,0.01
23583,0.9885,0.0002
23584,0.9874,0.0327
23585,0.988,0.0151
23586,0.9881,0.0013
23587,0.5464,0.0413
23588,0.9259,0.0055
23589,0.988,0.001
23590,0.7461,0.0007
23591,0.7616,0.0024
23592,0.9618,0.0002
23593,0.5676,0.0259
23594,0.8119,0.0021
23595,0.9885,0.0
23596,0.5,0.0003
23597,0.0594,0.0
23598,0.014,0.0
23599,0.0123,0.0
23600,0.0123,0.0
23601,0.0123,0.0
23602,0.0123,0.0
23603,0.9885,0.0
23604,0.9885,0.0
23605,0.9885,0.0
23606,0.6397,0.0
23607,0.9885,0.0
23608,0.6762,0.0
23609,0.9297,0.0
23610,0.9885,0.0
23611,0.9297,0.0
23612,0.9885,0.0
23613,0.9871,0.0023
23614,0.6119,0.0
23615,0.975,0.0
23616,0.6788,0.0
23617,0.9885,0.0
23618,0.9885,0.9847
23619,0.9867,0.6495
23620,0.9879,0.9195
23621,0.0123,0.0
23622,0.0124,0.0
23623,0.0123,0.0
23624,0.0123,0.0
23625,0.0123,0.0
23626,0.0821,0.0
23627,0.1018,0.0
23628,0.9885,0.0
23629,0.9885,0.0
23630,0.843,0.0372
23631,0.9885,0.0
23632,0.9885,0.0
23633,0.9297,0.0032
23634,0.8999,0.0036
23635,0.9885,0.9847
23636,0.9885,0.9847
23637,0.9885,0.9847
23638,0.9885,0.9847
23639,0.9885,0.9847
23640,0.9816,0.0
23641,0.6539,0.0
23642,0.9885,0.0
23643,0.9885,0.0
23644,0.5996,0.0003
23645,0.0123,0.0
23646,0.1301,0.0
23647,0.0135,0.0
23648,0.0135,0.0
23649,0.0123,0.0
23650,0.0123,0.0
23651,0.0123,0.0
23652,0.0124,0.0
23653,0.0123,0.0
23654,0.0123,0.0
23655,0.0537,0.0
23656,0.9885,0.9847
23657,0.9885,0.9847
23658,0.9885,0.9847
23659,0.9866,0.7377
23660,0.9871,0.9616
23661,0.9885,0.9847
23662,0.9885,0.9847
23663,0.9885,0.9847
23664,0.9868,0.821
23665,0.9885,0.9847
23666,0.9885,0.9847
23667,0.9885,0.9847
23668,0.9885,0.9847
23669,0.9885,0.9847
23670,0.9885,0.9847
23671,0.9885,0.9847
23672,0.9885,0.9847
23673,0.9885,0.9847
23674,0.9885,0.9847
23675,0.9885,0.9847
23676,0.9885,0.9847
23677,0.0123,0.0
23678,0.0123,0.0
23679,0.0123,0.0
23680,0.0123,0.0
23681,0.9885,0.0
23682,0.9885,0.0
23683,0.9885,0.0
23684,0.9885,0.0
23685,0.9621,0.0
23686,0.9516,0.0
23687,0.9881,0.0028
23688,0.9885,0.0016
23689,0.9884,0.0014
23690,0.9871,0.0049
23691,0.9871,0.0074
23692,0.9881,0.0019
23693,0.0123,0.0
23694,0.0123,0.0
23695,0.0123,0.0
23696,0.0181,0.0
23697,0.0123,0.0
23698,0.0124,0.0
23699,0.0124,0.0
23700,0.0123,0.0
23701,0.0123,0.0
23702,0.0123,0.0
23703,0.0123,0.0
23704,0.0123,0.0
23705,0.0397,0.0
23706,0.061,0.0
23707,0.017,0.0
23708,0.0123,0.0
23709,0.0123,0.0
23710,0.2082,0.0
23711,0.0123,0.0
23712,0.0123,0.0
23713,0.9885,0.9847
23714,0.9885,0.9847
23715,0.574,0.0
23716,0.9885,0.0
23717,0.7094,0.0
23718,0.6819,0.0
23719,0.8814,0.0
23720,0.9265,0.0
23721,0.4788,0.0
23722,0.813,0.0
23723,0.3758,0.0
23724,0.0489,0.0
23725,0.1365,0.0
23726,0.0183,0.0
23727,0.0123,0.0
23728,0.0123,0.0
23729,0.0188,0.0
23730,0.9885,0.9847
